Ligand,Binding Affinity,rmsd/ub, rmsd/lb
refine_model252_ZINC89455853_uff_E=751.49,-4.3,0.0,0.0
refine_model252_ZINC90711737_uff_E=496.62,-5.2,0.0,0.0
refine_model252_ZINC95099511_uff_E=456.89,-4.3,0.0,0.0
refine_model252_ZINC95485880_uff_E=4411.76,-5.3,0.0,0.0
refine_model252_ZINC95485881_uff_E=471.05,-6.9,0.0,0.0
refine_model252_ZINC95485882_uff_E=1211.95,16.0,0.0,0.0
refine_model252_ZINC95485883_uff_E=177.25,-5.7,0.0,0.0
refine_model252_ZINC95485884_uff_E=245.92,-5.9,0.0,0.0
refine_model252_ZINC95485885_uff_E=582.85,-7.0,0.0,0.0
refine_model252_ZINC95485886_uff_E=827.93,-4.1,0.0,0.0
refine_model252_ZINC95485887_uff_E=806.09,-2.1,0.0,0.0
refine_model252_ZINC95485888_uff_E=838.20,-2.0,0.0,0.0
refine_model252_ZINC95485889_uff_E=766.27,-4.3,0.0,0.0
refine_model252_ZINC95485890_uff_E=1046.84,-5.8,0.0,0.0
refine_model252_ZINC95485891_uff_E=2331.88,-4.2,0.0,0.0
refine_model252_ZINC95485892_uff_E=794.62,-4.3,0.0,0.0
refine_model252_ZINC95485893_uff_E=362.35,-7.5,0.0,0.0
refine_model252_ZINC95485894_uff_E=748.81,-3.7,0.0,0.0
refine_model252_ZINC95485895_uff_E=1080.01,-5.6,0.0,0.0
refine_model252_ZINC95485896_uff_E=306.00,-4.5,0.0,0.0
refine_model252_ZINC95485897_uff_E=284.96,-5.1,0.0,0.0
refine_model252_ZINC95485898_uff_E=1103.31,16.9,0.0,0.0
refine_model252_ZINC95485899_uff_E=2099.07,-7.0,0.0,0.0
refine_model252_ZINC95485900_uff_E=1938.98,-3.5,0.0,0.0
refine_model252_ZINC95485901_uff_E=503.57,-6.0,0.0,0.0
refine_model252_ZINC95485902_uff_E=310.86,-5.4,0.0,0.0
refine_model252_ZINC95485903_uff_E=2138.97,-1.4,0.0,0.0
refine_model252_ZINC95485904_uff_E=2350.66,-2.2,0.0,0.0
refine_model252_ZINC95485905_uff_E=2124.26,-4.3,0.0,0.0
refine_model252_ZINC95485906_uff_E=437.53,-6.6,0.0,0.0
refine_model252_ZINC95485907_uff_E=4417.19,-4.7,0.0,0.0
refine_model252_ZINC95485908_uff_E=706.43,-4.4,0.0,0.0
refine_model252_ZINC95485909_uff_E=836.52,-0.4,0.0,0.0
refine_model252_ZINC95485910_uff_E=423.82,-7.0,0.0,0.0
refine_model252_ZINC95485911_uff_E=867.20,-6.1,0.0,0.0
refine_model252_ZINC95485912_uff_E=727.22,-2.7,0.0,0.0
refine_model252_ZINC95485913_uff_E=240.79,-5.5,0.0,0.0
refine_model252_ZINC95485914_uff_E=347.63,-6.8,0.0,0.0
refine_model252_ZINC95485915_uff_E=296.59,-7.0,0.0,0.0
refine_model252_ZINC95485916_uff_E=279.11,-5.8,0.0,0.0
refine_model252_ZINC95485917_uff_E=305.91,-5.7,0.0,0.0
refine_model252_ZINC95485918_uff_E=367.14,-6.1,0.0,0.0
refine_model252_ZINC95485919_uff_E=276.67,-6.3,0.0,0.0
refine_model252_ZINC95485920_uff_E=248.24,-5.6,0.0,0.0
refine_model252_ZINC95485921_uff_E=286.20,-6.7,0.0,0.0
refine_model252_ZINC95485922_uff_E=418.19,-8.3,0.0,0.0
refine_model252_ZINC95485923_uff_E=385.85,-5.5,0.0,0.0
refine_model252_ZINC95485924_uff_E=602.22,-6.3,0.0,0.0
refine_model252_ZINC95485925_uff_E=605.70,-3.1,0.0,0.0
refine_model252_ZINC95485926_uff_E=201.72,-3.6,0.0,0.0
refine_model252_ZINC95485927_uff_E=771.11,-8.5,0.0,0.0
refine_model252_ZINC95485928_uff_E=493.57,-8.2,0.0,0.0
refine_model252_ZINC95485929_uff_E=589.20,-5.5,0.0,0.0
refine_model252_ZINC95485930_uff_E=704.73,-3.9,0.0,0.0
refine_model252_ZINC95485931_uff_E=267.37,-6.9,0.0,0.0
refine_model252_ZINC95485932_uff_E=629.42,-6.9,0.0,0.0
refine_model252_ZINC95485933_uff_E=3745.95,-5.4,0.0,0.0
refine_model252_ZINC95485934_uff_E=1296.60,1.2,0.0,0.0
refine_model252_ZINC95485935_uff_E=1980.09,-6.2,0.0,0.0
refine_model252_ZINC95485936_uff_E=2044.98,-4.9,0.0,0.0
refine_model252_ZINC95485937_uff_E=2116.61,-3.9,0.0,0.0
refine_model252_ZINC95485938_uff_E=656.19,2.0,0.0,0.0
refine_model252_ZINC95485939_uff_E=2130.39,-5.2,0.0,0.0
refine_model252_ZINC95485940_uff_E=2217.20,-5.3,0.0,0.0
refine_model252_ZINC95485941_uff_E=2248.67,-4.5,0.0,0.0
refine_model252_ZINC95485942_uff_E=2346.92,-4.8,0.0,0.0
refine_model252_ZINC95485943_uff_E=2231.51,-5.6,0.0,0.0
refine_model252_ZINC95485944_uff_E=1024.07,-5.2,0.0,0.0
refine_model252_ZINC95485945_uff_E=154.26,-6.5,0.0,0.0
refine_model252_ZINC95485946_uff_E=336.62,-5.0,0.0,0.0
refine_model252_ZINC95485947_uff_E=581.17,-4.7,0.0,0.0
refine_model252_ZINC95485948_uff_E=954.55,-6.6,0.0,0.0
refine_model252_ZINC95485949_uff_E=231.99,-5.8,0.0,0.0
refine_model252_ZINC95485950_uff_E=211.64,-5.8,0.0,0.0
refine_model252_ZINC95485951_uff_E=282.73,-6.2,0.0,0.0
refine_model252_ZINC95485952_uff_E=198.86,-5.7,0.0,0.0
refine_model252_ZINC95485953_uff_E=182.04,-5.7,0.0,0.0
refine_model252_ZINC95485954_uff_E=606.08,-5.3,0.0,0.0
refine_model252_ZINC95485955_uff_E=380.31,-5.5,0.0,0.0
refine_model252_ZINC95485956_uff_E=971.86,8.4,0.0,0.0
refine_model252_ZINC95485957_uff_E=372.52,-5.0,0.0,0.0
refine_model252_ZINC95485958_uff_E=507.72,-5.5,0.0,0.0
refine_model252_ZINC95485959_uff_E=969.49,-1.8,0.0,0.0
refine_model252_ZINC95485960_uff_E=1119.42,-2.1,0.0,0.0
refine_model252_ZINC95485961_uff_E=345.44,-7.1,0.0,0.0
refine_model252_ZINC95485962_uff_E=1036.09,-3.5,0.0,0.0
refine_model252_ZINC95485963_uff_E=446.85,-3.0,0.0,0.0
refine_model252_ZINC95485964_uff_E=486.64,-6.1,0.0,0.0
refine_model252_ZINC95485965_uff_E=450.46,-3.9,0.0,0.0
refine_model252_ZINC95485966_uff_E=490.39,-5.8,0.0,0.0
refine_model252_ZINC95485966_uff_E=500.64,-7.1,0.0,0.0
refine_model252_ZINC95485967_uff_E=405.15,-6.6,0.0,0.0
refine_model252_ZINC95485967_uff_E=413.87,-6.6,0.0,0.0
refine_model252_ZINC95485968_uff_E=726.11,-1.5,0.0,0.0
refine_model252_ZINC95485969_uff_E=425.19,-7.4,0.0,0.0
refine_model252_ZINC95485970_uff_E=426.56,-5.3,0.0,0.0
refine_model252_ZINC95485971_uff_E=281.40,-7.2,0.0,0.0
refine_model252_ZINC95485972_uff_E=432.53,-5.5,0.0,0.0
refine_model252_ZINC95485973_uff_E=462.93,-5.4,0.0,0.0
refine_model252_ZINC95485974_uff_E=452.85,-6.8,0.0,0.0
refine_model252_ZINC95485975_uff_E=587.53,-3.9,0.0,0.0
refine_model252_ZINC95485976_uff_E=732.48,-3.6,0.0,0.0
refine_model252_ZINC95485977_uff_E=434.23,-5.6,0.0,0.0
refine_model252_ZINC95485978_uff_E=578.09,-6.1,0.0,0.0
refine_model252_ZINC95485979_uff_E=1147.01,-2.2,0.0,0.0
refine_model252_ZINC95485980_uff_E=347.22,-7.0,0.0,0.0
refine_model252_ZINC95485981_uff_E=403.34,-6.5,0.0,0.0
refine_model252_ZINC95485982_uff_E=2096.13,-7.4,0.0,0.0
refine_model252_ZINC95485983_uff_E=552.61,-6.6,0.0,0.0
refine_model252_ZINC95485984_uff_E=233.65,-6.2,0.0,0.0
refine_model252_ZINC95485985_uff_E=447.47,-6.5,0.0,0.0
refine_model252_ZINC95485986_uff_E=733.10,-5.6,0.0,0.0
refine_model252_ZINC95485987_uff_E=303.71,-6.5,0.0,0.0
refine_model252_ZINC95485988_uff_E=379.80,-6.6,0.0,0.0
refine_model252_ZINC95485989_uff_E=917.05,-0.6,0.0,0.0
refine_model252_ZINC95485990_uff_E=594.14,-6.9,0.0,0.0
refine_model252_ZINC95485991_uff_E=506.13,-4.1,0.0,0.0
refine_model252_ZINC95485992_uff_E=350.39,-7.8,0.0,0.0
refine_model252_ZINC95485993_uff_E=741.58,-6.2,0.0,0.0
refine_model252_ZINC95485994_uff_E=620.03,-6.6,0.0,0.0
refine_model252_ZINC95485995_uff_E=749.73,-6.2,0.0,0.0
refine_model252_ZINC95485996_uff_E=887.36,-6.5,0.0,0.0
refine_model252_ZINC95485997_uff_E=996.90,-2.1,0.0,0.0
refine_model252_ZINC95485998_uff_E=1015.38,-5.4,0.0,0.0
refine_model252_ZINC95485999_uff_E=642.65,-5.6,0.0,0.0
refine_model252_ZINC95486000_uff_E=660.32,-5.9,0.0,0.0
refine_model252_ZINC95486001_uff_E=608.43,-5.8,0.0,0.0
refine_model252_ZINC95486002_uff_E=624.11,-4.8,0.0,0.0
refine_model252_ZINC95486003_uff_E=657.77,-5.1,0.0,0.0
refine_model252_ZINC95486004_uff_E=451.23,-6.0,0.0,0.0
refine_model252_ZINC95486005_uff_E=859.95,2.4,0.0,0.0
refine_model252_ZINC95486006_uff_E=926.66,1.3,0.0,0.0
refine_model252_ZINC95486007_uff_E=915.75,-2.6,0.0,0.0
refine_model252_ZINC95486008_uff_E=544.38,-6.4,0.0,0.0
refine_model252_ZINC95486009_uff_E=622.66,-6.1,0.0,0.0
refine_model252_ZINC95486010_uff_E=506.58,-6.3,0.0,0.0
refine_model252_ZINC95486011_uff_E=532.86,-4.8,0.0,0.0
refine_model252_ZINC95486012_uff_E=529.91,-6.7,0.0,0.0
refine_model252_ZINC95486013_uff_E=470.65,-6.0,0.0,0.0
refine_model252_ZINC95486014_uff_E=515.27,-6.7,0.0,0.0
refine_model252_ZINC95486015_uff_E=531.61,-6.3,0.0,0.0
refine_model252_ZINC95486016_uff_E=557.61,-6.4,0.0,0.0
refine_model252_ZINC95486017_uff_E=527.07,-3.3,0.0,0.0
refine_model252_ZINC95486018_uff_E=653.35,-4.0,0.0,0.0
refine_model252_ZINC95486019_uff_E=581.35,-4.7,0.0,0.0
refine_model252_ZINC95486020_uff_E=582.00,-4.3,0.0,0.0
refine_model252_ZINC95486021_uff_E=534.05,-4.5,0.0,0.0
refine_model252_ZINC95486022_uff_E=451.45,-6.4,0.0,0.0
refine_model252_ZINC95486023_uff_E=559.08,-5.7,0.0,0.0
refine_model252_ZINC95486024_uff_E=664.20,-4.0,0.0,0.0
refine_model252_ZINC95486025_uff_E=855.60,-7.3,0.0,0.0
refine_model252_ZINC95486026_uff_E=318.82,-6.3,0.0,0.0
refine_model252_ZINC95486027_uff_E=381.10,-6.7,0.0,0.0
refine_model252_ZINC95486028_uff_E=372.10,-6.0,0.0,0.0
refine_model252_ZINC95486029_uff_E=380.44,-5.0,0.0,0.0
refine_model252_ZINC95486030_uff_E=610.51,-5.8,0.0,0.0
refine_model252_ZINC95486031_uff_E=523.57,-6.8,0.0,0.0
refine_model252_ZINC95486032_uff_E=578.15,-6.8,0.0,0.0
refine_model252_ZINC95486033_uff_E=321.17,-6.6,0.0,0.0
refine_model252_ZINC95486034_uff_E=295.96,-7.4,0.0,0.0
refine_model252_ZINC95486035_uff_E=333.48,-6.5,0.0,0.0
refine_model252_ZINC95486036_uff_E=491.95,-4.9,0.0,0.0
refine_model252_ZINC95486037_uff_E=437.41,-4.4,0.0,0.0
refine_model252_ZINC95486038_uff_E=2179.78,-5.9,0.0,0.0
refine_model252_ZINC95486039_uff_E=2491.06,-3.8,0.0,0.0
refine_model252_ZINC95486040_uff_E=1861.50,-5.4,0.0,0.0
refine_model252_ZINC95486041_uff_E=781.74,-7.6,0.0,0.0
refine_model252_ZINC95486042_uff_E=2542.02,-4.6,0.0,0.0
refine_model252_ZINC95486043_uff_E=2535.23,0.9,0.0,0.0
refine_model252_ZINC95486044_uff_E=2442.39,-3.9,0.0,0.0
refine_model252_ZINC95486045_uff_E=1099.60,-0.2,0.0,0.0
refine_model252_ZINC95486046_uff_E=2542.93,-2.4,0.0,0.0
refine_model252_ZINC95486047_uff_E=226.32,-7.0,0.0,0.0
refine_model252_ZINC95486048_uff_E=263.51,-6.5,0.0,0.0
refine_model252_ZINC95486049_uff_E=361.67,-6.7,0.0,0.0
refine_model252_ZINC95486050_uff_E=388.95,-6.9,0.0,0.0
refine_model252_ZINC95486051_uff_E=440.22,-6.3,0.0,0.0
refine_model252_ZINC95486052_uff_E=353.64,-8.3,0.0,0.0
refine_model252_ZINC95486053_uff_E=529.07,-6.4,0.0,0.0
refine_model252_ZINC95486054_uff_E=346.48,-5.1,0.0,0.0
refine_model252_ZINC95486055_uff_E=266.92,-7.1,0.0,0.0
refine_model252_ZINC95486056_uff_E=358.82,-6.0,0.0,0.0
refine_model252_ZINC95486057_uff_E=1836.68,-5.4,0.0,0.0
refine_model252_ZINC95486058_uff_E=1846.25,-5.7,0.0,0.0
refine_model252_ZINC95486059_uff_E=256.51,-5.7,0.0,0.0
refine_model252_ZINC95486060_uff_E=167.94,-6.4,0.0,0.0
refine_model252_ZINC95486061_uff_E=203.88,-6.2,0.0,0.0
refine_model252_ZINC95486062_uff_E=2400.85,-4.1,0.0,0.0
refine_model252_ZINC95486063_uff_E=594.37,-6.6,0.0,0.0
refine_model252_ZINC95486064_uff_E=855.70,-5.5,0.0,0.0
refine_model252_ZINC95486065_uff_E=462.52,-5.5,0.0,0.0
refine_model252_ZINC95486066_uff_E=369.37,-4.7,0.0,0.0
refine_model252_ZINC95486067_uff_E=846.57,8.5,0.0,0.0
refine_model252_ZINC95486068_uff_E=584.17,-6.5,0.0,0.0
refine_model252_ZINC95486069_uff_E=549.55,-5.5,0.0,0.0
refine_model252_ZINC95486070_uff_E=650.50,-6.3,0.0,0.0
refine_model252_ZINC95486071_uff_E=1071.44,-6.6,0.0,0.0
refine_model252_ZINC95486072_uff_E=1020.01,-8.0,0.0,0.0
refine_model252_ZINC95486073_uff_E=1041.30,-8.0,0.0,0.0
refine_model252_ZINC95486074_uff_E=1060.53,-7.8,0.0,0.0
refine_model252_ZINC95486075_uff_E=1105.45,-7.8,0.0,0.0
refine_model252_ZINC95486076_uff_E=414.74,-7.0,0.0,0.0
refine_model252_ZINC95486077_uff_E=474.23,-7.6,0.0,0.0
refine_model252_ZINC95486078_uff_E=556.17,-7.4,0.0,0.0
refine_model252_ZINC95486079_uff_E=517.89,-7.2,0.0,0.0
refine_model252_ZINC95486080_uff_E=474.90,-6.0,0.0,0.0
refine_model252_ZINC95486081_uff_E=313.97,-7.9,0.0,0.0
refine_model252_ZINC95486082_uff_E=326.66,-8.5,0.0,0.0
refine_model252_ZINC95486083_uff_E=279.04,-7.5,0.0,0.0
refine_model252_ZINC95486084_uff_E=838.27,-1.8,0.0,0.0
refine_model252_ZINC95486086_uff_E=149.22,-6.6,0.0,0.0
refine_model252_ZINC95486087_uff_E=179.43,-6.4,0.0,0.0
refine_model252_ZINC95486088_uff_E=811.38,-6.9,0.0,0.0
refine_model252_ZINC95486089_uff_E=764.99,-7.3,0.0,0.0
refine_model252_ZINC95486090_uff_E=785.64,-7.3,0.0,0.0
refine_model252_ZINC95486091_uff_E=1225.47,-6.8,0.0,0.0
refine_model252_ZINC95486092_uff_E=1049.98,-6.7,0.0,0.0
refine_model252_ZINC95486093_uff_E=399.09,-5.2,0.0,0.0
refine_model252_ZINC95486094_uff_E=366.82,-5.3,0.0,0.0
refine_model252_ZINC95486095_uff_E=215.39,-6.4,0.0,0.0
refine_model252_ZINC95486096_uff_E=1760.87,16.5,0.0,0.0
refine_model252_ZINC95486097_uff_E=476.86,-6.0,0.0,0.0
refine_model252_ZINC95486098_uff_E=165.56,-4.4,0.0,0.0
refine_model252_ZINC95486099_uff_E=441.74,-5.9,0.0,0.0
refine_model252_ZINC95486100_uff_E=441.88,-4.4,0.0,0.0
refine_model252_ZINC95486101_uff_E=519.94,-5.4,0.0,0.0
refine_model252_ZINC95486102_uff_E=421.07,-5.8,0.0,0.0
refine_model252_ZINC95486103_uff_E=507.73,-4.0,0.0,0.0
refine_model252_ZINC95486104_uff_E=464.93,-5.7,0.0,0.0
refine_model252_ZINC95486105_uff_E=114.16,-4.8,0.0,0.0
refine_model252_ZINC95486106_uff_E=810.01,-7.4,0.0,0.0
refine_model252_ZINC95486107_uff_E=922.87,-6.8,0.0,0.0
refine_model252_ZINC95486108_uff_E=507.74,-4.8,0.0,0.0
refine_model252_ZINC95486109_uff_E=753.42,-6.8,0.0,0.0
refine_model252_ZINC95486110_uff_E=786.81,-5.0,0.0,0.0
refine_model252_ZINC95486111_uff_E=930.00,-4.8,0.0,0.0
refine_model252_ZINC95486112_uff_E=1066.06,-3.1,0.0,0.0
refine_model252_ZINC95486113_uff_E=783.55,-5.9,0.0,0.0
refine_model252_ZINC95486114_uff_E=776.67,-6.9,0.0,0.0
refine_model252_ZINC95486115_uff_E=2946.06,7.7,0.0,0.0
refine_model252_ZINC95486116_uff_E=2922.96,-4.9,0.0,0.0
refine_model252_ZINC95486117_uff_E=1016.17,-3.5,0.0,0.0
refine_model252_ZINC95486118_uff_E=1060.22,-3.9,0.0,0.0
refine_model252_ZINC95486119_uff_E=1078.97,-4.6,0.0,0.0
refine_model252_ZINC95486120_uff_E=1085.24,-4.6,0.0,0.0
refine_model252_ZINC95486121_uff_E=697.08,-6.2,0.0,0.0
refine_model252_ZINC95486122_uff_E=678.15,-5.7,0.0,0.0
refine_model252_ZINC95486123_uff_E=719.23,-2.4,0.0,0.0
refine_model252_ZINC95486124_uff_E=468.94,-6.6,0.0,0.0
refine_model252_ZINC95486125_uff_E=819.43,-4.4,0.0,0.0
refine_model252_ZINC95486126_uff_E=731.58,-2.2,0.0,0.0
refine_model252_ZINC95486127_uff_E=382.26,-7.3,0.0,0.0
refine_model252_ZINC95486128_uff_E=413.53,-6.5,0.0,0.0
refine_model252_ZINC95486129_uff_E=419.78,-5.8,0.0,0.0
refine_model252_ZINC95486130_uff_E=422.34,-6.0,0.0,0.0
refine_model252_ZINC95486131_uff_E=500.15,-5.4,0.0,0.0
refine_model252_ZINC95486132_uff_E=891.97,-2.6,0.0,0.0
refine_model252_ZINC95486133_uff_E=1958.94,-6.0,0.0,0.0
refine_model252_ZINC95486134_uff_E=826.69,3.2,0.0,0.0
refine_model252_ZINC95486135_uff_E=547.37,-5.4,0.0,0.0
refine_model252_ZINC95486136_uff_E=234.07,-5.8,0.0,0.0
refine_model252_ZINC95486137_uff_E=503.18,-6.9,0.0,0.0
refine_model252_ZINC95486138_uff_E=1027.12,-3.2,0.0,0.0
refine_model252_ZINC95486139_uff_E=1084.04,-4.8,0.0,0.0
refine_model252_ZINC95486140_uff_E=1063.84,-3.8,0.0,0.0
refine_model252_ZINC95486141_uff_E=419.91,-4.5,0.0,0.0
refine_model252_ZINC95486142_uff_E=1189.93,11.4,0.0,0.0
refine_model252_ZINC95486143_uff_E=542.16,-6.2,0.0,0.0
refine_model252_ZINC95486144_uff_E=3193.68,-5.6,0.0,0.0
refine_model252_ZINC95486145_uff_E=1936.69,-6.4,0.0,0.0
refine_model252_ZINC95486146_uff_E=1981.12,-5.7,0.0,0.0
refine_model252_ZINC95486147_uff_E=3213.22,-5.3,0.0,0.0
refine_model252_ZINC95486148_uff_E=161.48,-5.5,0.0,0.0
refine_model252_ZINC95486149_uff_E=521.70,-5.1,0.0,0.0
refine_model252_ZINC95486150_uff_E=540.89,-5.6,0.0,0.0
refine_model252_ZINC95486151_uff_E=459.66,-6.0,0.0,0.0
refine_model252_ZINC95486152_uff_E=1880.18,-6.1,0.0,0.0
refine_model252_ZINC95486153_uff_E=1891.59,-5.9,0.0,0.0
refine_model252_ZINC95486154_uff_E=321.40,-5.7,0.0,0.0
refine_model252_ZINC95486155_uff_E=583.80,-6.3,0.0,0.0
refine_model252_ZINC95486156_uff_E=764.05,-6.2,0.0,0.0
refine_model252_ZINC95486157_uff_E=313.11,-5.7,0.0,0.0
refine_model252_ZINC95486158_uff_E=832.79,-4.1,0.0,0.0
refine_model252_ZINC95486159_uff_E=529.31,-4.0,0.0,0.0
refine_model252_ZINC95486160_uff_E=481.03,-6.3,0.0,0.0
refine_model252_ZINC95486161_uff_E=544.20,-1.8,0.0,0.0
refine_model252_ZINC95486162_uff_E=539.57,-4.4,0.0,0.0
refine_model252_ZINC95486163_uff_E=532.66,-3.3,0.0,0.0
refine_model252_ZINC95486164_uff_E=588.59,-5.7,0.0,0.0
refine_model252_ZINC95486165_uff_E=573.99,-5.0,0.0,0.0
refine_model252_ZINC95486166_uff_E=643.76,-5.3,0.0,0.0
refine_model252_ZINC95486167_uff_E=250.87,-4.6,0.0,0.0
refine_model252_ZINC95486168_uff_E=366.10,-5.2,0.0,0.0
refine_model252_ZINC95486169_uff_E=407.82,-5.3,0.0,0.0
refine_model252_ZINC95486170_uff_E=1412.66,-4.1,0.0,0.0
refine_model252_ZINC95486171_uff_E=300.62,-6.8,0.0,0.0
refine_model252_ZINC95486172_uff_E=1589.80,-0.2,0.0,0.0
refine_model252_ZINC95486173_uff_E=746.37,-6.2,0.0,0.0
refine_model252_ZINC95486174_uff_E=2732.60,-4.2,0.0,0.0
refine_model252_ZINC95486175_uff_E=1073.01,8.1,0.0,0.0
refine_model252_ZINC95486176_uff_E=2493.55,1.9,0.0,0.0
refine_model252_ZINC95486177_uff_E=2562.89,-0.2,0.0,0.0
refine_model252_ZINC95486178_uff_E=981.02,-3.9,0.0,0.0
refine_model252_ZINC95486179_uff_E=2521.44,-1.3,0.0,0.0
refine_model252_ZINC95486180_uff_E=910.59,-3.0,0.0,0.0
refine_model252_ZINC95486181_uff_E=2191.22,-7.3,0.0,0.0
refine_model252_ZINC95486182_uff_E=1126.23,30.7,0.0,0.0
refine_model252_ZINC95486183_uff_E=771.14,-1.8,0.0,0.0
refine_model252_ZINC95486184_uff_E=736.87,1.6,0.0,0.0
refine_model252_ZINC95486185_uff_E=1137.85,15.1,0.0,0.0
refine_model252_ZINC95486186_uff_E=377.15,-6.2,0.0,0.0
refine_model252_ZINC95486187_uff_E=402.26,-5.3,0.0,0.0
refine_model252_ZINC95486188_uff_E=1253.64,8.5,0.0,0.0
refine_model252_ZINC95486189_uff_E=441.26,-5.0,0.0,0.0
refine_model252_ZINC95486190_uff_E=498.57,-5.8,0.0,0.0
refine_model252_ZINC95486191_uff_E=471.16,-5.4,0.0,0.0
refine_model252_ZINC95486192_uff_E=1099.28,7.1,0.0,0.0
refine_model252_ZINC95486193_uff_E=296.26,-6.8,0.0,0.0
refine_model252_ZINC95486194_uff_E=583.40,-6.1,0.0,0.0
refine_model252_ZINC95486195_uff_E=538.51,-6.1,0.0,0.0
refine_model252_ZINC95486196_uff_E=2085.11,-7.4,0.0,0.0
refine_model252_ZINC95486197_uff_E=993.31,-5.3,0.0,0.0
refine_model252_ZINC95486198_uff_E=1008.02,9.9,0.0,0.0
refine_model252_ZINC95486199_uff_E=582.58,-6.2,0.0,0.0
refine_model252_ZINC95486200_uff_E=1550.32,-5.4,0.0,0.0
refine_model252_ZINC95486201_uff_E=625.81,-6.2,0.0,0.0
refine_model252_ZINC95486202_uff_E=267.28,-6.0,0.0,0.0
refine_model252_ZINC95486203_uff_E=456.69,-7.0,0.0,0.0
refine_model252_ZINC95486204_uff_E=435.92,-7.2,0.0,0.0
refine_model252_ZINC95486205_uff_E=452.47,-6.8,0.0,0.0
refine_model252_ZINC95486206_uff_E=491.16,-6.4,0.0,0.0
refine_model252_ZINC95486207_uff_E=712.34,-0.9,0.0,0.0
refine_model252_ZINC95486208_uff_E=697.90,-3.6,0.0,0.0
refine_model252_ZINC95486209_uff_E=412.54,-5.3,0.0,0.0
refine_model252_ZINC95486210_uff_E=716.28,0.8,0.0,0.0
refine_model252_ZINC95486211_uff_E=588.03,-5.9,0.0,0.0
refine_model252_ZINC95486212_uff_E=691.50,-1.9,0.0,0.0
refine_model252_ZINC95486213_uff_E=179.06,-5.6,0.0,0.0
refine_model252_ZINC95486214_uff_E=240.63,-6.7,0.0,0.0
refine_model252_ZINC95486215_uff_E=1007.67,-5.0,0.0,0.0
refine_model252_ZINC95486216_uff_E=580.34,-7.2,0.0,0.0
refine_model252_ZINC95486217_uff_E=900.56,-3.1,0.0,0.0
refine_model252_ZINC95486218_uff_E=560.72,-5.4,0.0,0.0
refine_model252_ZINC95486219_uff_E=704.90,-5.1,0.0,0.0
refine_model252_ZINC95486220_uff_E=872.82,-5.2,0.0,0.0
refine_model252_ZINC95486221_uff_E=790.09,-6.5,0.0,0.0
refine_model252_ZINC95486222_uff_E=636.56,-1.9,0.0,0.0
refine_model252_ZINC95486223_uff_E=761.55,-3.4,0.0,0.0
refine_model252_ZINC95486224_uff_E=392.87,-5.7,0.0,0.0
refine_model252_ZINC95486225_uff_E=525.58,-6.0,0.0,0.0
refine_model252_ZINC95486226_uff_E=769.56,-4.3,0.0,0.0
refine_model252_ZINC95486227_uff_E=618.45,-5.6,0.0,0.0
refine_model252_ZINC95486228_uff_E=848.96,-6.1,0.0,0.0
refine_model252_ZINC95486229_uff_E=2408.61,-4.3,0.0,0.0
refine_model252_ZINC95486230_uff_E=1079.08,0.7,0.0,0.0
refine_model252_ZINC95486231_uff_E=1028.54,-6.7,0.0,0.0
refine_model252_ZINC95486232_uff_E=1699.28,6.4,0.0,0.0
refine_model252_ZINC95486233_uff_E=1229.58,-2.3,0.0,0.0
refine_model252_ZINC95486234_uff_E=503.72,-5.5,0.0,0.0
refine_model252_ZINC95486235_uff_E=835.26,-6.0,0.0,0.0
refine_model252_ZINC95486236_uff_E=361.11,-6.7,0.0,0.0
refine_model252_ZINC95486237_uff_E=275.43,-6.3,0.0,0.0
refine_model252_ZINC95486238_uff_E=81.85,-5.9,0.0,0.0
refine_model252_ZINC95486239_uff_E=275.34,-6.4,0.0,0.0
refine_model252_ZINC95486240_uff_E=82.08,-5.8,0.0,0.0
refine_model252_ZINC95486241_uff_E=1230.40,0.4,0.0,0.0
refine_model252_ZINC95486242_uff_E=1114.16,-1.8,0.0,0.0
refine_model252_ZINC95486243_uff_E=983.92,-2.1,0.0,0.0
refine_model252_ZINC95486244_uff_E=1269.82,7.9,0.0,0.0
refine_model252_ZINC95486245_uff_E=857.64,-6.0,0.0,0.0
refine_model252_ZINC95486246_uff_E=822.39,-5.9,0.0,0.0
refine_model252_ZINC95486247_uff_E=915.90,-5.5,0.0,0.0
refine_model252_ZINC95486248_uff_E=679.51,-6.1,0.0,0.0
refine_model252_ZINC95486249_uff_E=690.00,-6.7,0.0,0.0
refine_model252_ZINC95486250_uff_E=642.26,-6.2,0.0,0.0
refine_model252_ZINC95486251_uff_E=676.40,-6.7,0.0,0.0
refine_model252_ZINC95486252_uff_E=677.02,-6.0,0.0,0.0
refine_model252_ZINC95486253_uff_E=689.76,-6.8,0.0,0.0
refine_model252_ZINC95486254_uff_E=602.39,-5.2,0.0,0.0
refine_model252_ZINC95486255_uff_E=573.15,-5.5,0.0,0.0
refine_model252_ZINC95486256_uff_E=562.55,-5.9,0.0,0.0
refine_model252_ZINC95486257_uff_E=620.84,-6.5,0.0,0.0
refine_model252_ZINC95486258_uff_E=523.65,-4.1,0.0,0.0
refine_model252_ZINC95486259_uff_E=515.17,-2.4,0.0,0.0
refine_model252_ZINC95486260_uff_E=363.54,-5.3,0.0,0.0
refine_model252_ZINC95486261_uff_E=325.88,-5.5,0.0,0.0
